Price,Close,High,Low,Open,Volume
Ticker,HD,HD,HD,HD,HD
Date,,,,,
2016-01-04,103.29219818115234,103.29219818115234,102.01551836532713,102.53564673381231,8050900
2016-01-05,102.78782653808594,103.97781833886519,102.48836851651352,103.35523713945588,5320900
2016-01-06,101.7238998413086,102.37010986262244,101.31410078817485,101.66085290813626,8199600
2016-01-07,98.82383728027344,100.77824470652467,98.27218546500977,100.02958168668836,12551000
2016-01-08,97.64171600341797,99.71433458086302,97.32648731165202,99.64341128177146,7104500
2016-01-11,99.12330627441406,99.3597293517813,97.79146789605663,98.40616669471372,6811600
2016-01-12,100.47089385986328,101.5032681198337,99.1627027232621,99.91136570979714,5695700
2016-01-13,95.67156982421875,100.45514801480525,95.33269994197835,100.45514801480525,8932200
2016-01-14,94.26881408691406,95.76614034741755,93.14975155947349,95.58488784798317,13389100
2016-01-15,93.96145629882812,95.47454712299854,91.49479682779656,92.29863046172292,10515000
2016-01-19,94.37913513183594,96.05771975963262,93.62258969342805,94.9938279247618,6350700
2016-01-20,91.77848815917969,93.51224305928335,89.516728626596,92.90542673987642,11331400
2016-01-21,94.74164581298828,96.09712530720824,92.3143921146171,92.50352697050006,8993900
2016-01-22,96.74332427978516,98.24853251007649,95.81340288692641,95.86068508932154,6554500
2016-01-25,95.9158706665039,97.60233772942334,95.79765912214268,97.23194436291963,4854700
2016-01-26,96.30199432373047,96.49901150198073,95.07260905544476,95.93160707910917,4475600
2016-01-27,95.8055191040039,97.97270819833133,95.24599100478515,96.50689982080542,5431000
2016-01-28,96.36505126953125,96.68816236140472,94.81255478172267,96.12075186713075,4871600
2016-01-29,99.10752868652344,99.10752868652344,96.73544004152002,97.06642747687283,7616200
2016-02-01,99.69859313964844,100.15566850885446,97.71265624590218,98.44556052603669,4674100
2016-02-02,98.72137451171875,99.63553719257489,98.28005791405728,98.83170967362183,5832200
2016-02-03,97.55503845214844,99.42276369138064,95.78188363436055,99.31242852678501,7485700
2016-02-04,95.4430160522461,97.64172879953756,94.1348189143464,97.44471159292529,9171800
2016-02-05,91.75485229492188,95.35632653598819,91.1716830558017,95.26963848541098,8117700
2016-02-08,88.14551544189453,91.39236184934906,86.38812495893774,90.57276937720066,11286600
2016-02-09,89.72952270507812,90.8564614382918,87.22346343882265,87.42836303008559,7572900
2016-02-10,90.09989166259766,91.54205875854531,89.87923339900742,90.23386189227932,5307600
2016-02-11,89.26454162597656,89.98956942076704,88.43707307415887,89.11481265706891,6447100
2016-02-12,91.66816711425781,91.75485516754902,89.46157196000776,90.53334606207343,5361600
2016-02-16,94.11907196044922,94.56827100723403,92.75571007459988,93.08670359261664,6966400
2016-02-17,95.52183532714844,95.8922286902923,94.46582583540868,94.92290125030965,5970700
2016-02-18,94.54460906982422,95.44300696544373,94.22149799574817,95.30115434968867,4460700
2016-02-19,95.90009307861328,95.9079694375303,93.5831689096129,94.42640227528842,5435500
2016-02-22,96.81423950195312,98.09091297244123,96.24682907062507,96.93245101056098,7796900
2016-02-23,98.13821411132812,100.23448016358802,97.20829261662057,100.0847451562871,11168700
2016-02-24,98.98932647705078,99.12329673550519,96.8694193947919,97.759941023021,7935500
