Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2016-01-04,59.5272102355957,59.62595176377051,58.89676884524783,59.51961295034204,11529800
2016-01-05,59.71712112426758,59.975370956146456,59.40569607343796,59.58039892061623,8133700
2016-01-06,59.13984680175781,59.46646062109323,58.577769227215136,58.995527315646335,9551000
2016-01-07,58.623321533203125,58.94233795720004,57.780202559046714,58.37266328790681,11973900
2016-01-08,57.70426559448242,58.85121258562626,57.47639333570102,58.760062523107244,9676400
2016-01-11,58.23594284057617,58.516984438533775,57.42320718705614,57.85615971659428,10209200
2016-01-12,58.11442565917969,58.50180034257513,57.53715358476331,58.4866115647099,8774700
2016-01-13,57.61309814453125,58.47900319452185,57.56752602454138,58.4638144195354,9310100
2016-01-14,57.84099197387695,58.448641716186245,57.63590576713514,57.803011329655824,12835100
2016-01-15,56.95228958129883,57.48398372797064,56.564909105848464,56.587695169987036,17023900
2016-01-19,58.281497955322266,58.41822005826887,57.514334722398104,57.57510138926955,13457300
2016-01-20,58.09992599487305,58.29913028396032,57.050248343980634,57.68618456705135,17795000
2016-01-21,58.78182601928711,59.13427108865979,57.77812362943145,58.24549199112442,12712900
2016-01-22,59.272193908691406,59.739568187077076,58.65158465352407,59.302842073155674,9465800
2016-01-25,58.88145065307617,59.272207532889645,58.65925579379169,59.149614846853645,9870400
2016-01-26,60.3831901550293,60.97315736533945,59.4101353248028,59.762580611559734,16374800
2016-01-27,60.37550354003906,61.17999592436397,59.877481104672455,60.16862989439867,10816100
2016-01-28,61.157047271728516,61.29496116817863,60.22996168552497,60.8352501285259,9895100
2016-01-29,62.58979415893555,62.82731016826695,61.16468641186575,61.279615587379254,19895000
2016-02-01,62.1530647277832,62.36759605993448,61.70101155314413,62.22201872217167,9657200
2016-02-02,61.4635009765625,61.70868049857742,61.14936160853729,61.363892959607725,9116400
2016-02-03,62.137725830078125,62.24499147562717,61.310242982523285,61.662693927086444,10149600
2016-02-04,61.83127212524414,62.137748012882575,61.54778675175021,61.946201313801225,8295100
2016-02-05,62.21434783935547,62.21434783935547,61.731652399268604,61.739315901805135,9957600
2016-02-08,63.302371978759766,63.378989509571745,61.51715486768049,61.51715486768049,16530200
2016-02-09,63.31767654418945,63.593504259222165,62.076451826542275,62.69706710813655,14308900
2016-02-10,62.53616714477539,63.59350279774057,62.41357445400429,63.52454879333775,10585400
2016-02-11,61.21831512451172,62.05345577561596,61.01144145341267,61.593744950065165,12343900
2016-02-12,62.05347442626953,62.07645909762425,61.13405249882855,61.57077879119433,9306100
2016-02-16,62.421234130859375,62.81964866035199,61.93853274747422,62.81964866035199,9352600
2016-02-17,63.172122955322266,63.46327778939368,62.451911068849476,62.55917679333571,10892900
2016-02-18,62.811973571777344,63.072474183092346,62.222006677028716,63.00352020205223,7702600
2016-02-19,62.666404724121094,63.02651337295009,62.367592408186404,62.796655047366464,7709600
2016-02-22,62.92690658569336,63.34064807240897,62.6051096000946,62.66640593417251,6916500
2016-02-23,62.681739807128906,63.17976239281836,62.52850478639739,62.82731716870279,5840600
2016-02-24,62.49018478393555,62.55148112227921,61.80062143696121,62.26033228345762,6759800
2016-02-25,63.087799072265625,63.087799072265625,62.42122050063506,62.59744013740698,6789700
2016-02-26,62.137725830078125,63.32531727863586,62.02279668255007,63.225709289526556,9281100
2016-02-29,61.51713943481445,62.329295579652204,61.455843087325185,62.13774887790432,11065300
2016-03-01,62.237335205078125,62.33693735086609,61.70100111985065,61.70866462200031,9483900
2016-03-02,63.248714447021484,63.332995451696455,61.946193549206875,62.50551241245526,12096600
2016-03-03,63.470909118652344,63.53986896752261,62.96522889094868,63.24105659534746,8747100
2016-03-04,63.96891403198242,64.1604606713067,63.02650784000915,63.30233546827926,9406700
2016-03-07,63.67012023925781,64.12983113808001,63.59350273037766,63.73141658457844,6792400
2016-03-08,63.63948059082031,64.1681514103266,63.34066817428425,63.570526577254455,7788400
2016-03-09,63.56285858154297,64.12217753830397,63.34832720488119,63.82336514287627,8954800
2016-03-10,63.041847229003906,63.769728176242054,62.635769171496705,63.693104821923455,10385600
2016-03-11,62.63576889038086,63.44026734278572,62.39825286057462,63.40195566579837,11109500
2016-03-14,62.19137191772461,62.712379098177315,61.81594207822709,62.49784776132159,12389300
2016-03-15,62.29864501953125,62.41357420528585,61.87724579915265,62.06112898903529,9297800
2016-03-16,62.32162094116211,62.6740719534898,61.66270578276177,62.298636276345164,9490300
2016-03-17,63.40195846557617,63.76973070605522,62.27566292068958,62.2833264255337,12061500
2016-03-18,63.70842742919922,63.976591614162395,63.16443555526226,63.48623257721807,33635200
2016-03-21,63.83867263793945,64.26007764153567,63.524539145246194,63.68543764329011,8625600
2016-03-22,63.39427947998047,63.83866912375736,63.20273282444285,63.808020957406534,7205900
