Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2016-01-04,37.6872444152832,37.824210024536455,37.09670516636444,37.824210024536455,67382000
2016-01-05,37.79096221923828,38.17158548404012,37.4991682131678,37.91850046873212,45216000
2016-01-06,37.68178939819336,37.999389422453824,37.119539749828014,37.23715087866509,48206000
2016-01-07,36.77216339111328,37.482297775980804,36.48830878555639,37.04460671819461,63132000
2016-01-08,36.27145004272461,37.224746152152946,36.172693640664434,37.10961490578553,47506000
2016-01-11,36.378631591796875,36.478379931981,35.708198259104066,36.32305178332868,50896000
2016-01-12,36.9875373840332,37.136414065830394,36.54537871245787,36.75975855970375,46816000
2016-01-13,35.70869445800781,37.36766088488102,35.570240913835114,37.186030764434825,51728000
2016-01-14,36.295257568359375,36.71706964641189,34.985652807731725,35.95036369567002,55558000
2016-01-15,35.258094787597656,35.93646744698286,34.812460647077955,35.23328075433626,76676000
2016-01-19,35.68437576293945,35.99552803448234,35.22633832625563,35.73747568151615,48724000
2016-01-20,35.65857696533203,36.07492958595087,34.13111648772049,35.03032062799834,82440000
2016-01-21,36.061031341552734,36.606906079066235,35.288865762887305,35.738467791993244,51938000
2016-01-22,36.99348449707031,37.1473247095841,36.74734697201103,36.82178150989947,47146000
2016-01-25,36.40592575073242,37.340862943566755,36.3503459419092,36.9130952923349,45340000
2016-01-26,36.414363861083984,36.695738557165015,36.075921418373206,36.48483436914604,30940000
2016-01-27,35.609947204589844,36.518578776715614,35.404994735783035,36.518578776715614,42428000
2016-01-28,37.13442611694336,37.27635151969848,36.2560606047953,36.632716069974045,62104000
2016-01-29,37.78202819824219,37.9686180905342,36.93095672738148,37.167174692399655,75808000
2016-02-01,38.2495002746582,38.587942710930236,37.78351958612073,38.273814549313805,111522000
2016-02-02,38.7526969909668,40.213658489846225,38.737310318741926,39.72485147600155,135846000
2016-02-03,37.188018798828125,39.274749109661,36.5369361647275,39.01918042516304,131114000
2016-02-04,36.22777557373047,36.982574455595035,35.85906331852879,36.95031696053088,104922000
2016-02-05,34.92412185668945,36.06351172363947,34.74447943373265,36.002972136236856,109556000
2016-02-08,34.943973541259766,34.96184010303973,33.84477677313804,34.12615145810582,89410000
2016-02-09,34.788150787353516,35.77767590682536,34.16684571478804,34.38767703291656,84300000
2016-02-10,35.07746124267578,35.8898237302454,35.00501061670168,35.322610596345456,60314000
2016-02-11,35.05315017700195,35.34891580034356,34.300339036527134,34.55590773437024,65004000
