Price,Close,High,Low,Open,Volume
Ticker,DIS,DIS,DIS,DIS,DIS
Date,,,,,
2016-01-04,94.92045593261719,95.33523466735258,93.76828496691502,95.04949851819235,12531500
2016-01-05,93.00325012207031,94.6347212620198,92.0722939290164,94.6347212620198,16212900
2016-01-06,92.50550842285156,93.51941752502466,91.58377159682259,91.60220323913386,13934500
2016-01-07,91.71280670166016,93.41801828412683,90.80950159169605,91.2150680123689,14680200
2016-01-08,91.48238372802734,93.02168260275337,91.25194951208772,92.7543780683881,10691600
2016-01-11,92.09992980957031,92.58844913770189,90.83715502529657,92.3672342977031,9583200
2016-01-12,93.51942443847656,93.87890126461879,92.48707658538167,93.06777532937636,8863900
2016-01-13,90.77264404296875,93.90654356767986,90.44081822915096,93.90654356767986,11615400
2016-01-14,91.35331726074219,92.09070937199964,89.58358463247515,90.92931925807149,11147500
2016-01-15,86.55110168457031,89.29787387884696,86.14553517308185,88.13649037606712,22337000
2016-01-19,86.61561584472656,87.62952500750805,85.74918092613245,87.5650037071209,13286800
2016-01-20,85.29753112792969,86.31144028244402,83.34344642424631,84.96570529084582,16918100
2016-01-21,86.66169738769531,87.43596001497119,85.07631587907181,85.60170561346486,12078200
2016-01-22,89.31629180908203,89.79559182126478,88.07194861240816,88.440637683798,12303800
2016-01-25,87.83230590820312,89.11351957627775,87.67561233033365,88.87386602452236,7812200
2016-01-26,88.735595703125,88.88307696174182,87.64794603385305,88.01664214810164,6915600
2016-01-27,86.9382095336914,89.06741916495861,86.52343081123189,88.77246368776015,6328900
2016-01-28,86.21006774902344,87.74936698097626,85.14085639572359,87.74936698097626,7312700
2016-01-29,88.32081604003906,88.32081604003906,86.302210285805,86.83681929422303,8211600
2016-02-01,87.70325469970703,88.21942503838227,87.28846893559148,87.63873340737263,7027200
2016-02-02,85.83214569091797,86.7999652507213,85.60171145777983,86.6432716599381,7244400
2016-02-03,87.69404602050781,87.94291891568149,85.18692058688994,86.73543882340131,10878000
2016-02-04,87.96134185791016,89.15960249383508,87.19629863700877,87.44517150756397,8350300
2016-02-05,86.55110168457031,87.92448778170863,86.15475451169611,87.85996647599865,8898500
2016-02-08,84.91040802001953,85.68466366112959,82.50467408439312,85.31596748485566,13750100
2016-02-09,85.09473419189453,85.90585997847094,82.07143885830871,83.09456718589689,19237400
2016-02-10,81.89631652832031,82.98396627683817,79.49980215953515,81.11284162364166,32649800
2016-02-11,83.24205780029297,83.93336048037236,80.15424056906389,80.19111088921014,17523800
2016-02-12,84.0163345336914,84.4218940586528,82.59685861558731,84.35737274566151,10786100
2016-02-16,85.63858032226562,86.00726946317955,84.60623244374068,85.2330138285068,9050900
2016-02-17,88.02587127685547,88.89230618687806,86.23769949482393,86.33909111332846,12610000
2016-02-18,87.72168731689453,88.9015092654477,87.05803571275999,88.8001176574664,8773900
2016-02-19,87.57421875,88.2286510596294,87.15943295445868,87.7770019790699,6838200
2016-02-22,88.82777404785156,89.40846567473193,87.57421149230278,87.57421149230278,6980400
2016-02-23,87.91525268554688,89.24255591630366,87.70325716148045,88.94760042416812,6253800
2016-02-24,87.96134185791016,88.25629734843564,85.93352373958417,87.24238828927264,6945600
2016-02-25,88.16412353515625,88.44064034702542,86.96586292017606,88.41298936906786,4562300
2016-02-26,87.85073852539062,88.68952244968955,87.82308754455337,88.21943467857373,5277000
2016-02-29,88.0442886352539,88.75402984963293,87.7769911741582,87.8507247674123,7794400
2016-03-01,90.0075912475586,90.01681058371187,88.05350688835367,88.39455200309445,7139900
2016-03-02,89.40846252441406,90.17350569562075,88.86464123095185,90.0260244437911,6498600
2016-03-03,91.08602905273438,91.10446069427383,89.30707677169895,90.13664128684644,8581300
2016-03-04,90.77264404296875,91.44550797544268,90.23803500600744,91.25194408943126,6739800
2016-03-07,91.61141967773438,91.90637517143912,90.7726428493808,90.8555957855976,7218700
2016-03-08,90.16429901123047,91.23351714014942,89.9615157776566,91.18742748441204,6229300
2016-03-09,90.01681518554688,90.55141716078505,89.23333331520531,90.3302023078488,7010700
2016-03-10,89.4453353881836,90.71732957616996,88.36690507452384,90.27489987265007,5453500
2016-03-11,90.27490997314453,90.65281842750487,89.90621382409714,89.93386480462422,5605800
2016-03-14,91.07681274414062,91.45472821505442,90.18272690543611,90.27490621307916,6175000
2016-03-15,90.55142974853516,90.63438972510207,89.76795480157443,90.34864650836535,5942400
2016-03-16,90.73577880859375,91.32568983679938,89.84169292863685,90.47769361279055,6079400
2016-03-17,91.80499267578125,92.09073589313795,90.58830026441683,90.58830026441683,6385600
2016-03-18,91.436279296875,92.31193339532646,91.2150644543611,92.155239841558,10205100
2016-03-21,90.75420379638672,91.3625534552776,90.05368186465306,91.1782018772984,7070300
2016-03-22,89.94308471679688,90.62516802590059,89.81404211865008,89.95229702216866,6475700
2016-03-23,89.25178527832031,90.19195381751344,89.17804463893023,90.07213055272537,5517700
2016-03-24,89.61124420166016,89.86011001951307,88.7632481149775,88.99368229281255,5577700
2016-03-28,90.41315460205078,90.75419973181782,89.82324364352473,89.86933329402875,5317100
2016-03-29,90.47769165039062,90.67125554304475,89.74029936498003,90.33021038039091,5170800
2016-03-30,91.16900634765625,91.33491224992363,90.65282886663182,91.15978700898752,5677500
2016-03-31,91.53768920898438,92.51473510409411,91.26117235860175,91.26117235860175,7038800
2016-04-01,91.31647491455078,91.56534078473888,90.86482580005672,91.06760904436268,5895500
2016-04-04,90.95699310302734,91.65751508164124,90.86482082401623,91.52847248456685,5334700
2016-04-05,89.40846252441406,89.97072249050156,88.62498771287525,89.27020060889707,10818800
2016-04-06,89.85092163085938,89.98917654852465,89.25179120256183,89.37161447530339,6952400
2016-04-07,88.63421630859375,89.79559964275997,88.41299440773876,89.5098634778563,7525400
2016-04-08,88.87387084960938,89.26099866264371,88.30239846816666,89.06743475612654,6982700
2016-04-11,88.735595703125,89.99837760893105,88.6710744105535,89.34394534647919,5916600
