Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2016-01-04,17.074901580810547,17.083236412370336,16.769297979013395,16.808193329723558,35967600
2016-01-05,17.480525970458984,17.51664252645331,17.18325709838209,17.233264515165995,39978000
2016-01-06,17.65555191040039,17.76668197100982,17.35550583381747,17.358284641730172,49693800
2016-01-07,18.06672477722168,18.122289797468223,17.48052200061045,17.494412858245397,79290000
2016-01-08,17.652772903442383,18.172298650980967,17.61665635277217,18.080617075636432,53303700
2016-01-11,17.84169578552246,17.91115009365787,17.677779485084148,17.713896043256003,37961400
2016-01-12,17.675003051757812,17.983385598582785,17.622216821405658,17.886146383459145,36587700
2016-01-13,17.202701568603516,17.705559242954244,17.177698658577977,17.705559242954244,41177100
2016-01-14,17.519418716430664,17.674998559614387,17.174919697384688,17.224928696402472,38804700
2016-01-15,17.20547866821289,17.35550247230037,17.019338316790787,17.09990624387676,45523200
2016-01-19,17.38050651550293,17.447183589486695,17.227705483763536,17.294382557747298,39153900
2016-01-20,16.90265464782715,17.31660794277421,16.72484912034885,17.169362939044593,52107300
2016-01-21,17.191591262817383,17.444408734632137,16.922104122821928,16.941552598935097,36267600
2016-01-22,17.4166259765625,17.574983045724068,17.261044535753935,17.34717008975203,27592500
2016-01-25,17.627765655517578,17.730559265946173,17.37772705773415,17.441625315925627,38470200
2016-01-26,17.780574798583984,17.911151771584052,17.57498748371211,17.602770799276243,28323600
2016-01-27,17.76668357849121,18.10840385614735,17.750013908920863,17.808356162709885,30642900
2016-01-28,17.84169578552246,17.922262147076648,17.62221603857582,17.78890796780801,33834900
2016-01-29,18.43623161315918,18.48346021974839,17.98616011350886,17.988937331715846,49317300
2016-02-01,18.752944946289062,18.872408235916453,18.305652312075512,18.311208337482014,44185200
2016-02-02,18.57513999938965,18.847404329346762,18.41400253988231,18.697380510708538,40757700
2016-02-03,18.411222457885742,18.75294261842269,18.077837129277334,18.700156409346363,36946800
2016-02-04,18.452898025512695,18.48901457659911,18.06117039947462,18.26953646241747,38500200
2016-02-05,18.614036560058594,18.76128318284503,18.302876824949493,18.575142785450304,42589500
2016-02-08,18.586254119873047,18.655710011343995,18.10284486694391,18.475127237050835,62230800
2016-02-09,18.28342628479004,18.450119761576843,17.96948780434208,18.194523521092226,43927200
2016-02-10,18.27786636352539,18.500123225395473,18.23897101527151,18.388994794460434,29127900
2016-02-11,18.147294998168945,18.2695371043321,17.997271173225784,18.06394825212197,33560100
2016-02-12,18.386219024658203,18.405665907144225,18.022273154514565,18.202857480753593,29086500
2016-02-16,18.308429718017578,18.558468328943484,18.197299680154156,18.505682117355708,34081500
2016-02-17,18.366771697998047,18.505681858826637,18.283424965618217,18.36399289069293,37280100
2016-02-18,17.81390380859375,17.99726531848165,17.322159915564928,17.708332993631892,83683800
2016-02-19,17.96393394470215,17.994494472120888,17.62499251466943,17.750011842477992,46686900
2016-02-22,18.233417510986328,18.375106478723048,17.963930432586157,17.963930432586157,31761900
2016-02-23,18.469562530517578,18.502901854330638,18.136177240919263,18.29175704273181,34296000
2016-02-24,18.64736557006836,18.705707789374937,18.258416911455758,18.388992203265122,30873600
2016-02-25,18.90296745300293,18.92797036045656,18.705713462498,18.73905279204515,28743900
2016-02-26,18.4779052734375,18.947423686802576,18.41956302148981,18.914084348714102,32952900
2016-02-29,18.430673599243164,18.600145904783595,18.397335853530087,18.511241540232366,28035600
2016-03-01,18.46401023864746,18.583473523614373,18.336212121042536,18.516796452217033,31288500
2016-03-02,18.39456558227539,18.52236377784964,18.336223307921607,18.39456558227539,27496800
2016-03-03,18.37510871887207,18.391778385274907,18.025053672946957,18.322322501734348,35540400
2016-03-04,18.55291175842285,18.691821917107465,18.361215389702615,18.37510624660041,30031500
2016-03-07,18.861291885375977,19.02520812382415,18.411222097979344,18.50845968230264,38476200
2016-03-08,18.90296745300293,19.022430734368996,18.750166431796444,18.81684350118401,30203700
2016-03-09,18.900177001953125,19.028921264919134,18.785426436910974,18.972944871747625,23474400
2016-03-10,18.866580963134766,19.04290498786138,18.583904569600694,18.905764257682375,30677400
2016-03-11,18.799419403076172,19.014926826848086,18.695864761289567,18.96734697457813,24872700
2016-03-14,18.852588653564453,18.939351783666684,18.74063751913847,18.79381450817523,20137500
2016-03-15,19.05690574645996,19.129673605126325,18.751837413059008,18.751837413059008,22700700
2016-03-16,19.02891731262207,19.126874779219442,18.821808064003722,19.014923617604694,24654000
2016-03-17,18.877777099609375,19.2891976935337,18.824600113839534,18.981331692407124,35514300
2016-03-18,18.737836837768555,19.040104053136606,18.68186047849293,18.886171867710065,69459300
2016-03-21,19.023324966430664,19.1380739351866,18.743446190866912,18.760237668249342,28247400
2016-03-22,18.995328903198242,19.222030579046905,18.972938673539446,19.031714427684896,22543500
2016-03-23,18.88058090209961,19.059702748145373,18.87498214330396,19.034513137991826,18331800
2016-03-24,19.031715393066406,19.04290970772586,18.858189102564182,18.872184398101947,18914100
2016-03-28,19.0653018951416,19.19404613579179,19.012124891362703,19.012124891362703,16810500
2016-03-29,19.04010581970215,19.09048502816699,18.872179929245096,19.07369195867871,19473000
2016-03-30,19.255619049072266,19.311595435370776,19.112881105708315,19.124077023558367,21625500
2016-03-31,19.168853759765625,19.3647686714513,19.163256602668323,19.241623207932818,18850500
2016-04-01,19.32839012145996,19.367573434985296,19.03731545082262,19.03731545082262,19807200
2016-04-04,19.33957290649414,19.415140108419084,19.289195305702528,19.31158552844047,20470200
2016-04-05,19.21084213256836,19.3815674999095,19.10728748031928,19.31999554551557,17337000
2016-04-06,19.32278823852539,19.328386997749902,19.177252528203127,19.227630150893468,16088100
2016-04-07,19.093286514282227,19.292000805051334,19.01492151057335,19.264011816642284,18331500
2016-04-08,19.048503875732422,19.140864163818957,18.99252910826813,19.118473936538166,19548000
2016-04-11,18.86379051208496,19.135272699170443,18.85819175249287,19.034515845698976,23596200
2016-04-12,19.255619049072266,19.275211504940888,18.87778444709184,18.911368997690246,23203800
2016-04-13,19.353572845458984,19.429140071787202,19.275207841306937,19.314389542645173,18788100
2016-04-14,19.255619049072266,19.378766138043467,19.07369939692282,19.353576523987755,20931300
2016-04-15,19.32839012145996,19.426347604535295,19.294803966587956,19.294803966587956,22753500
2016-04-18,19.552289962768555,19.56348427863267,19.269613468752027,19.325588251024225,19868700
2016-04-19,19.527095794677734,19.613858929026097,19.451530176532994,19.532692951304117,24598200
2016-04-20,19.3703670501709,19.588672205489104,19.347976818894047,19.52429928964587,16237500
2016-04-21,19.163259506225586,19.50191238479528,19.09888818616435,19.443138222679412,19852800
2016-04-22,19.233224868774414,19.294796794024595,19.110077815323223,19.26121225311317,18645300
2016-04-25,19.443134307861328,19.451530843826664,19.048505124867972,19.185645876509316,17688600
2016-04-26,19.395553588867188,19.560681718563927,19.339577218803274,19.507504727519603,19945200
2016-04-27,19.42914390563965,19.529900761117624,19.30879779710268,19.44873636165042,15441900
2016-04-28,19.28640365600586,19.485117963358412,19.241624794060655,19.33118411942676,14330700
2016-04-29,18.715450286865234,19.261212289890118,18.572712384399455,19.236022683051893,36297000
2016-05-02,18.91696548461914,18.947752253163138,18.620293715684117,18.645483326713485,22829100
2016-05-03,18.7518367767334,18.89177693277484,18.68186830018845,18.71265507045854,17767800
2016-05-04,18.80501365661621,18.888977422245404,18.595105043281045,18.709853974881167,18088500
2016-05-05,18.81061363220215,18.82180954998541,18.6342895378158,18.743442929930175,24273000
2016-05-06,19.101680755615234,19.104478533087097,18.695857287936583,18.726644050454656,29476200
2016-05-09,19.29759979248047,19.33958087686252,19.076495250898148,19.101684862412807,25968600
2016-05-10,19.252817153930664,19.347975228667238,19.15765907919409,19.28920107658066,19208700
2016-05-11,18.72279167175293,19.03009192064545,18.497250056675767,19.021633908429948,43792500
2016-05-12,18.846843719482422,18.903229944709608,18.714338590660564,18.7622651882423,28600500
2016-05-13,18.308361053466797,18.762262602607205,18.226600796174598,18.742528313757997,41234100
2016-05-16,18.61284065246582,18.70587718126478,18.235058012931948,18.285806090386476,30545400
2016-05-17,18.353471755981445,18.683326250502347,18.29144739271733,18.624121763096163,27758100
2016-05-18,17.8037052154541,17.98132022205024,17.68247802495919,17.767054909509035,66767700
2016-05-19,19.509374618530273,19.546024939767605,19.03009734010045,19.19925440618188,105230100
2016-05-20,19.695446014404297,19.77438479521561,19.410699847175543,19.546024854167506,50239800
2016-05-23,19.593950271606445,19.751827810715273,19.57703424484439,19.6221425740758,30299400
2016-05-24,19.80257225036621,19.853318708121705,19.608041204768664,19.63623511525577,26484000
2016-05-25,19.870237350463867,20.016840219434794,19.80257486013906,19.805394735519645,21791700
2016-05-26,19.97454833984375,20.123969457417836,19.904065980542388,19.929440017059086,26081700
2016-05-27,19.94635772705078,19.985827919315398,19.873058706904164,19.977371518945464,17321100
2016-05-31,19.954816818237305,20.016842792175105,19.87023990436149,19.898432208986762,25170600
2016-06-01,19.875877380371094,19.991468083964875,19.85050333913309,19.875877380371094,21662700
2016-06-02,20.002744674682617,20.016842439948405,19.777203015246748,19.87587769290009,19526100
2016-06-03,19.98018455505371,20.03093101000508,19.88150990680339,19.89560605466762,19123500
2016-06-06,20.030941009521484,20.171905784935323,20.016846467821928,20.16344776935437,27054000
2016-06-07,20.02530288696289,20.104243290316834,19.974556406636225,20.04503879440214,22090200
2016-06-08,20.095781326293945,20.143709534141976,19.960456329877246,19.974552482020503,18417000
2016-06-09,20.04221534729004,20.18317848450545,19.974552847842492,20.118335860818682,18209700
2016-06-10,20.056304931640625,20.132425420241287,19.926618113535767,20.01683636312234,22534200
2016-06-13,19.884336471557617,20.067589681847878,19.87306019475272,20.016843209823328,23722800
2016-06-14,20.002744674682617,20.064769034327778,19.791299167311337,19.92098602478726,27199200
2016-06-15,20.05067253112793,20.188817400063602,20.0168420894056,20.07322669667654,24051000
2016-06-16,20.101417541503906,20.146525869327508,19.960454420355422,20.01684063673545,20115600
2016-06-17,20.002744674682617,20.104239228029357,19.847685388770905,20.030936978811802,54177900
2016-06-20,20.04503631591797,20.236745934870854,20.030938549546697,20.10424080451228,21427500
2016-06-21,20.146526336669922,20.219828580984466,20.002743336746708,20.002743336746708,20024400
2016-06-22,20.22828483581543,20.369246334778726,20.177536760347504,20.18599477292549,25372500
2016-06-23,20.326961517333984,20.366431712017246,20.239564727079344,20.355155435365592,20910600
2016-06-24,20.28748893737793,20.501752670341094,19.87869253190133,19.88997041953145,45361200
2016-06-27,20.157806396484375,20.233926917392612,19.983012799200235,20.19727659495557,33910200
2016-06-28,20.160621643066406,20.26211618537182,19.923803733022144,20.231104008922973,25683600
2016-06-29,20.4284610748291,20.43691909098929,20.174725429628428,20.19446133840274,21044100
2016-06-30,20.586334228515625,20.63426243493629,20.388984877984974,20.459467249803396,26140800
2016-07-01,20.527122497558594,20.62861539940923,20.417169971819714,20.617339127292755,22916400
2016-07-05,20.62016487121582,20.755491478123982,20.490479628814175,20.510213918779336,32245800
2016-07-06,20.81186866760254,20.856976982760262,20.62861553232406,20.653989564550503,33188100
2016-07-07,20.730125427246094,20.842896298802593,20.622992695966968,20.78651166962524,23378400
2016-07-08,20.817516326904297,20.82033620284186,20.648360874281064,20.8118781882305,27382800
2016-07-11,20.879533767700195,20.961292397561532,20.72165464478155,20.76958284061787,27120300
2016-07-12,20.656814575195312,20.78650304014761,20.580694066845737,20.73857483468273,37083600
2016-07-13,20.755489349365234,20.758307611527677,20.563778154675685,20.651176545731616,19197000
2016-07-14,20.778043746948242,20.893632826936955,20.752669707994098,20.80341617270136,19939200
2016-07-15,20.76958656311035,20.86544135876205,20.704742332039217,20.85698334543968,17984400
2016-07-18,20.817516326904297,20.91337275036551,20.73011953125578,20.761131713763664,16371900
2016-07-19,20.76676368713379,20.851342194936134,20.744209525933222,20.761125550133862,14394300
2016-07-20,20.803415298461914,20.893631948906258,20.75830697323974,20.828789336349743,15846000
2016-07-21,20.7273006439209,20.7667708429227,20.620167938002325,20.70192821207799,13175700
2016-07-22,20.73575782775879,20.83725239066632,20.699107506298148,20.79496231728762,12949800
2016-07-25,20.792139053344727,20.814694830938905,20.696284257974355,20.73575444896254,14202000
2016-07-26,20.7865047454834,20.882359551076014,20.696286465088793,20.780864993882872,15744900
2016-07-27,20.670913696289062,20.811876833163836,20.62016561192511,20.76676850030781,17333700
2016-07-28,20.648357391357422,20.670911555449553,20.431273763620815,20.620163476341464,13809600
2016-07-29,20.572240829467773,20.651181225523143,20.51303472582556,20.628625443906145,18906600
